"fecha_operacion","dia_semana","edicion","ruta","unidad","direccion_viaje","paradero","hora_programada","hora_real","personas_subieron","personas_bajaron","ahorro_unitario_mxn","impacto_economico_total_mxn","km_recorridos_por_sentido"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",1,"ida","Base Forum","17:52:00","2026-02-08 18:03:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",1,"regreso","Base Forum","18:05:00","2026-02-08 18:07:00",15,0,22,330,"24.85"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",1,"regreso","Paradero Playa Tortugas","18:10:00","2026-02-08 18:12:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",1,"regreso","Paradero Playa Langosta","18:15:00","2026-02-08 18:16:00",7,0,22,154,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",1,"regreso","Paradero Playa Las Perlas","18:20:00","2026-02-08 18:20:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",1,"regreso","Parada Bodega Aurrera Tierra Maya","18:47:00","2026-02-08 18:48:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",1,"regreso","Parada Paseos Kusamil","18:55:00","2026-02-08 18:53:00",0,16,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",1,"regreso","Base de 3 Reyes","18:58:00","2026-02-08 18:55:00",0,6,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Base de 3 Reyes","11:00:00","2026-02-08 11:00:00",7,0,22,154,"24.85"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","11:05:00","2026-02-08 11:12:00",29,0,22,638,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","11:10:00","2026-02-08 11:19:00",1,0,22,22,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","11:41:00","2026-02-08 11:51:00",0,5,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Langosta","11:45:00","2026-02-08 11:54:00",0,3,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","11:48:00","2026-02-08 11:57:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Base Forum","11:52:00","2026-02-08 12:02:00",0,29,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Base Forum","12:05:00","2026-02-08 12:05:00",0,0,22,0,"24.85"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","12:10:00","2026-02-08 12:09:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","12:15:00","2026-02-08 12:11:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","12:20:00","2026-02-08 12:14:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","12:47:00","2026-02-08 12:46:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","12:55:00","2026-02-08 12:46:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Base de 3 Reyes","12:58:00","2026-02-08 12:55:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Base de 3 Reyes","13:00:00","2026-02-08 13:00:00",0,0,22,0,"24.85"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","13:05:00","2026-02-08 13:07:00",9,0,22,198,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","13:10:00","2026-02-08 13:14:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","13:41:00","2026-02-08 13:41:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Langosta","13:45:00","2026-02-08 13:45:00",0,7,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","13:48:00","2026-02-08 13:47:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Base Forum","13:52:00","2026-02-08 13:52:00",0,2,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Base Forum","14:05:00","2026-02-08 14:14:00",0,0,22,0,"24.85"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","14:10:00","2026-02-08 14:19:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","14:15:00","2026-02-08 14:23:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","14:20:00","2026-02-08 14:27:00",1,0,22,22,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","14:47:00","2026-02-08 14:56:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","14:55:00","2026-02-08 15:01:00",0,1,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Base de 3 Reyes","14:58:00","2026-02-08 15:04:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Base de 3 Reyes","16:00:00","2026-02-08 16:00:00",0,0,22,0,"24.85"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","16:05:00","2026-02-08 16:06:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","16:10:00","2026-02-08 16:13:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","16:41:00","2026-02-08 16:44:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Langosta","16:45:00","2026-02-08 16:48:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","16:48:00","2026-02-08 16:49:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Base Forum","16:52:00","2026-02-08 17:00:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Base Forum","17:05:00","2026-02-08 17:08:00",14,0,22,308,"24.85"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","17:15:00","2026-02-08 17:14:00",4,0,22,88,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","17:10:00","2026-02-08 17:14:00",8,0,22,176,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","17:20:00","2026-02-08 17:22:00",2,0,22,44,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","17:47:00","2026-02-08 17:52:00",0,19,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","17:55:00","2026-02-08 17:58:00",0,5,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Base de 3 Reyes","17:58:00","2026-02-08 17:58:00",0,4,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Base de 3 Reyes","18:00:00","2026-02-08 18:03:00",0,0,22,0,"24.85"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","18:05:00","2026-02-08 18:05:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","18:10:00","2026-02-08 18:10:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","18:41:00","2026-02-08 18:38:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Langosta","18:45:00","2026-02-08 18:39:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","18:48:00","2026-02-08 18:44:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"ida","Base Forum","18:52:00","2026-02-08 18:46:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","19:15:00","2026-02-08 19:11:00",5,0,22,110,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Base Forum","19:05:00","2026-02-08 19:11:00",8,0,22,176,"24.85"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","19:15:00","2026-02-08 19:17:00",2,0,22,44,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","19:20:00","2026-02-08 19:23:00",0,0,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","19:47:00","2026-02-08 19:25:00",0,9,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","19:55:00","2026-02-08 19:26:00",0,6,22,0,"0"
"2026-02-08","Sunday   ","Novena Edición","Ruta 2",2,"regreso","Base de 3 Reyes","19:58:00","2026-02-08 19:27:00",0,0,22,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Base Torito","10:00:00","2026-02-07 10:02:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","10:05:00","2026-02-07 10:06:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero ISSSTE","10:14:00","2026-02-07 10:14:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Rehoyada","10:25:00","2026-02-07 10:23:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","10:36:00","2026-02-07 10:35:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Langosta","10:41:00","2026-02-07 10:38:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","10:44:00","2026-02-07 10:41:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Base Forum","10:48:00","2026-02-07 10:45:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Forum","11:00:00","2026-02-07 10:55:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","11:06:00","2026-02-07 11:00:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","11:09:00","2026-02-07 11:03:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","11:14:00","2026-02-07 11:06:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Rehoyada","11:25:00","2026-02-07 11:16:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero ISSSTE","11:37:00","2026-02-07 11:24:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","11:53:00","2026-02-07 11:35:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Torito","12:00:00","2026-02-07 11:38:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Base Torito","12:05:00","2026-02-07 12:07:00",4,0,12,48,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","12:10:00","2026-02-07 12:13:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero ISSSTE","12:19:00","2026-02-07 12:22:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Rehoyada","12:30:00","2026-02-07 12:33:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","12:41:00","2026-02-07 12:42:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Langosta","12:46:00","2026-02-07 12:45:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","12:49:00","2026-02-07 12:47:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Base Forum","12:53:00","2026-02-07 12:51:00",0,4,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Forum","13:00:00","2026-02-07 13:00:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","13:06:00","2026-02-07 13:04:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","13:09:00","2026-02-07 13:05:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","13:14:00","2026-02-07 13:08:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Rehoyada","13:25:00","2026-02-07 13:19:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero ISSSTE","13:37:00","2026-02-07 13:30:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","13:53:00","2026-02-07 13:47:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Torito","14:00:00","2026-02-07 13:50:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Base Torito","15:05:00","2026-02-07 15:02:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","15:10:00","2026-02-07 15:12:00",1,0,12,12,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero ISSSTE","15:19:00","2026-02-07 15:32:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Rehoyada","15:30:00","2026-02-07 15:44:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","15:41:00","2026-02-07 15:53:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Langosta","15:46:00","2026-02-07 15:55:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","15:49:00","2026-02-07 15:56:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Base Forum","15:53:00","2026-02-07 16:02:00",0,1,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Forum","16:00:00","2026-02-07 16:02:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","16:06:00","2026-02-07 16:06:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","16:09:00","2026-02-07 16:07:00",2,0,12,24,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","16:14:00","2026-02-07 16:14:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Rehoyada","16:25:00","2026-02-07 16:21:00",0,2,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero ISSSTE","16:37:00","2026-02-07 16:36:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","16:53:00","2026-02-07 16:55:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Torito","17:00:00","2026-02-07 16:58:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Base Torito","15:05:00","2026-02-07 17:05:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","15:10:00","2026-02-07 17:13:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero ISSSTE","15:19:00","2026-02-07 17:33:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Rehoyada","15:30:00","2026-02-07 17:46:00",2,0,12,24,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","15:41:00","2026-02-07 17:54:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Langosta","15:46:00","2026-02-07 17:57:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","15:49:00","2026-02-07 17:58:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"ida","Base Forum","17:53:00","2026-02-07 17:59:00",0,2,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Forum","18:05:00","2026-02-07 18:00:00",5,0,12,60,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Forum","18:05:00","2026-02-07 18:05:00",8,0,12,96,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Forum","16:00:00","2026-02-07 18:06:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","16:06:00","2026-02-07 18:10:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","16:09:00","2026-02-07 18:12:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","16:14:00","2026-02-07 18:12:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","18:19:00","2026-02-07 18:19:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Rehoyada","18:30:00","2026-02-07 18:25:00",0,5,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero ISSSTE","16:37:00","2026-02-07 18:52:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","16:53:00","2026-02-07 19:07:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",1,"regreso","Base Torito","19:05:00","2026-02-07 19:15:00",0,8,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Base Torito","11:00:00","2026-02-07 11:05:00",5,0,12,60,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Multiplaza Villas Del Mar","11:05:00","2026-02-07 11:09:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero ISSSTE","11:14:00","2026-02-07 11:20:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Rehoyada","11:25:00","2026-02-07 11:30:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Playa Las Perlas","11:36:00","2026-02-07 11:41:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Playa Langosta","11:41:00","2026-02-07 11:46:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Playa Tortugas","11:44:00","2026-02-07 11:50:00",0,5,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Base Forum","11:48:00","2026-02-07 11:54:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Base Forum","11:55:00","2026-02-07 11:59:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Playa Tortugas","12:01:00","2026-02-07 12:03:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Playa Langosta","12:04:00","2026-02-07 12:05:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Playa Las Perlas","12:09:00","2026-02-07 12:09:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Rehoyada","12:20:00","2026-02-07 12:19:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero ISSSTE","12:32:00","2026-02-07 12:32:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Multiplaza Villas Del Mar","12:48:00","2026-02-07 12:44:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Base Torito","12:55:00","2026-02-07 12:49:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Base Torito","14:00:00","2026-02-07 14:00:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Multiplaza Villas Del Mar","14:05:00","2026-02-07 14:11:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero ISSSTE","14:14:00","2026-02-07 14:25:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Rehoyada","14:25:00","2026-02-07 14:37:00",1,0,12,12,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Playa Las Perlas","14:36:00","2026-02-07 14:48:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Playa Langosta","14:41:00","2026-02-07 14:51:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Playa Tortugas","14:44:00","2026-02-07 14:54:00",0,0,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Base Forum","14:48:00","2026-02-07 15:00:00",0,1,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Base Forum","14:55:00","2026-02-07 15:05:00",3,0,12,36,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Playa Tortugas","15:01:00","2026-02-07 15:10:00",6,0,12,72,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Playa Langosta","15:04:00","2026-02-07 15:15:00",8,0,12,96,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Playa Las Perlas","15:09:00","2026-02-07 15:20:00",1,0,12,12,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Rehoyada","15:20:00","2026-02-07 15:31:00",0,4,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero ISSSTE","15:32:00","2026-02-07 15:44:00",0,3,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Paradero Multiplaza Villas Del Mar","15:48:00","2026-02-07 16:05:00",0,10,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"regreso","Base Torito","15:55:00","2026-02-07 16:08:00",0,1,12,0,"0"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Base Torito","16:00:00","2026-02-07 16:16:00",0,0,12,0,"21.4"
"2026-02-07","Saturday ","Novena Edición","Ruta 1",2,"ida","Paradero Multiplaza Villas Del Mar","16:05:00","2026-02-07 16:30:00",0,0,12,0,"0"
